resist_s,tl_err,vol,max_dist,adx
-0.016193168674442884,0.11536337933574704,7.453500539947606,0.23883973008878265,18.66177476578155
0.007642854866905975,0.08807685982894693,19.37491261333652,0.16797953713950406,17.347507691103058
-0.03225900693938075,0.104678360571456,0.17377423325781566,0.3007644639143429,17.209336455879633
-0.04490076102530187,0.1341847601195777,0.4299406974962873,0.36254756792282694,21.313173115009256
-0.0014864519231048156,0.04383081305971287,0.011535552223307667,0.12413140736038858,21.95206646678111
0.00022498602096842086,0.06806718069435916,0.07103789427310443,0.2174298698951939,15.029939712300207
-0.14437496086039764,0.395322059365366,1.1177795094723233,1.5755602506901705,26.862100912407424
-0.00857845486446855,0.06175579530124179,0.07903364348884358,0.17861662463562053,11.10224087945535
-0.06189725136626587,0.17632367381622663,1.119835269528444,0.39267559930212165,29.585200774459054
-0.020251147104254488,0.0575575264371594,18.51881737451511,0.19076252065172725,9.208648243513606
0.007887673261101364,0.13655110508508603,1.2616503638895729,0.4107969669111444,13.918722752966849
0.00212570329791312,0.0871035729548822,7.079727412276559,0.17918011542025558,34.776316426598065
-0.0037695347028685374,0.11661630398828243,4.856262082758511,0.31536644510803186,13.886040690663467
0.06740886554973059,0.5058023108558395,60.531212746109375,0.9587619342334736,27.990249426581673
-0.044383255581748784,0.0967219141970889,0.7408021797301355,0.2667006660218581,28.193708480164197
-0.035480058782370025,0.16938897836802916,0.2210605259264424,0.45769823397536835,15.84046606769801
0.0009170802831102948,0.10192720243368343,0.33845844532208835,0.18742240619042247,30.787296012222257
-0.01160010547573524,0.048473547530376915,0.9501023445821756,0.1309227344986482,15.222885917973423
-0.046509052996075516,0.20998080557329613,2.4964316469554064,0.44022166800142165,45.84441122773082
-0.08930234532015878,0.32624567419946543,34.572511616209994,0.7502718100531439,47.29665219440811
-0.012248588356164528,0.07308329160883287,0.07962619005482462,0.2513198393805142,18.171227279192003
-0.00717809330480711,0.16358066054082918,1.9924462660609674,0.5323157853917128,31.812955425194563
-0.02143351574333966,0.11141661570797988,0.0116045073347619,0.2581435188069158,15.252430764152534
-0.015514573381756092,0.0768151431304824,0.8529446203833873,0.2073568204054931,12.377047305276857
-0.0305364940752977,0.07781663863425137,20.487427719827934,0.2838480951579508,21.124388428954102
-0.03783813706908068,0.0859719855922633,4.191232071737872,0.19141341837713335,20.943931376988733
-0.0059179838972515456,0.050087941064485136,1.9491338748053173,0.12316964474694443,15.62591761670367
-0.011033472539329982,0.04324231506713054,0.012788245514514074,0.1287262361175319,20.245297646078402
0.0011711185859085234,0.04409049437870067,0.2513084618806085,0.15046201882401583,24.604766935440736
-0.022908870996150157,0.11478252219071845,0.019015645508465743,0.2853890705058307,26.57872869680968
-0.020177966698360233,0.11010981074211239,6.403454030391936,0.28343189952145287,20.3705171720717
-0.008477374267980316,0.0669655322781697,4.335613353171368,0.1442246473073707,29.371008175895636
-0.01616703633895476,0.08435809003920235,1.0293396339307324,0.22825245407037756,28.19596029344938
-0.03069463410921494,0.08863653935167404,36.280095971034285,0.25886597128295574,22.521984991341387
-0.04597966738798306,0.11265446613736457,0.151905096712603,0.29168244621605166,29.23140851542961
-0.02558096638723436,0.1701377233465838,0.4947592648194782,0.3076463604464553,17.863552001547358
-0.039873076302141514,0.10688438294571365,10.062754779763528,0.4054561231886784,21.526464134461403
-0.032092113774689825,0.05728422055015064,0.24933521526083682,0.15328124168981422,14.043415240174513
-0.04242414049275799,0.18122630291084035,0.5679035231212903,0.41831784393901483,19.39991221453674
-0.057217794101519795,0.1422271621907665,9.153148649845235,0.418357325280073,22.165869899360185
-0.03550437058551248,0.08083666247792241,0.3421081603029293,0.2987590737590506,18.37740170854743
-0.011864329648193566,0.0774321032721885,0.5615800273548495,0.21336562161789124,24.60043950682221
-0.018921340486105966,0.06035788167163953,0.7266576377243259,0.16570589978127218,33.78687260431309
-0.022647902393801256,0.07179617449883213,0.038807397271353614,0.13513484671942994,19.070250368090907
-0.0019646262603352912,0.05934149479648855,2.9320393030150087,0.17127428491803381,14.551692740145265
-0.005118537522380289,0.05907314497256488,0.760296591202338,0.16381924000094392,12.993876433164338
0.002904798324902653,0.12288693577368415,0.9283067496034658,0.24740867426436952,30.79395812629667
-0.0030351649367200443,0.11288543114529341,3.100185447592735,0.3601239418722376,13.334310345822958
0.006518356148773967,0.04350639401904227,21.934004699424158,0.12808180415406784,29.529486915003652
-0.023665388800176657,0.0486134030733388,0.04784350865976339,0.1591341401751915,34.87549478432293
-0.017897156665029425,0.04963313398696377,0.39387896333859534,0.12488469355555508,13.12809500622885
0.0374294630552955,0.08250898709075394,183.76673562035148,0.25305804187189224,19.215570348441727
-0.013145396368777321,0.1389214014700005,0.32402770509926976,0.30386381237967575,20.8089469699514
-0.02045836690134678,0.1408978980027166,0.06528432596817575,0.31586615385601446,20.04130677442854
-0.002899519466674843,0.08065197418125043,5.9779126207943225,0.258368539626062,10.19866995748958
0.025157255401618325,0.1505171312290841,46.739789695668065,0.33874365544820645,28.372601701864433
0.0034071567133157,0.0908668504146097,30.610860033536024,0.23733356016535598,35.484455777523344
-0.027193109130948055,0.15098840513967274,3.5351387729008947,0.2936072218550638,26.49257249570505
-0.04327444948869703,0.13764992955606603,1.4823936241568954,0.35172464883827276,25.832261890424654
-0.024361696460172076,0.11128599846223972,0.6217619692017343,0.23558471273538756,15.514950497824678
-0.041348436008048446,0.11884470391805735,5.685436522879114,0.17921112647354748,20.084744828323892
-0.043351408432867736,0.07908734007403363,0.46148410731662015,0.22157931973663442,17.168687793856982
-0.031163470367699873,0.07488523806321108,1.0475685496962452,0.25704994675276926,18.909078499448817
-0.002916492847961291,0.08958666424204463,1.4198122102026631,0.2258977086980369,10.629076962850885
0.0614752494152476,0.125005879847942,123.97656949175298,0.2746735284315677,48.46685909402346
-0.0013543634077384026,0.05482075191079858,4.3530891793551625,0.10903400316829383,16.56120305999484
0.016823840037763382,0.038095904704109285,2.6318406026555823,0.12934917837101115,19.74693855755393
-0.028683191551738745,0.06394751218594819,0.2590086559874354,0.1952069058632842,10.668130229012313
0.01995906400745501,0.13384642694263238,44.1311125254432,0.25196267459273125,25.354246993674032
-0.015560594069632309,0.1067079367205031,3.4190563218890966,0.19805946495333815,16.772857663687827
0.0074289786577062256,0.21545249327490198,80.59852387889403,0.5375283559456816,65.66048390504406
-0.031297043845451226,0.12127999502328018,6.394880368274368,0.33508564695482596,39.66564664848651
0.005031739305195199,0.11079830957052317,0.01234878977910886,0.21531383801152562,14.768433777141553
-0.006938043128116405,0.028315520007587764,0.7326288499302953,0.0940416026999678,11.885186410132478
0.0009947749669250564,0.06164723926327388,0.0,0.16822735264792346,12.78479457016682
-0.03545747768356193,0.11217669928049898,5.691622761103339,0.2955996633685009,27.27896913325103
-0.02789730661912082,0.1801607385939738,1.2051315835088439,0.33415825585387327,20.355137823193573
-0.006817033361868807,0.034515653173578124,5.8185810901402,0.06525645656273267,9.55611745516507
-0.021898586181847927,0.188043094128255,0.27916809968582823,0.4694419772377687,33.930477289293
-0.012199284004536882,0.06288497415978846,0.8803316268727757,0.2230656196196995,9.635037215744484
-0.05027581190503646,0.21147554039530503,5.199539084928138,0.42373134989918704,38.24868968319027
-0.03721585665963479,0.12090939864387092,2.860679657787378,0.3895638189654321,23.08567735697347
0.0019323510905162552,0.13159521880518085,2.3910307887585662,0.3149233175225808,31.78628958990527
0.0015050480651876315,0.05830975074789978,0.5603884365521252,0.18446616191854082,14.980174293840678
0.0156372336032145,0.17125216496904117,3.0363747338001,0.34301637924223916,17.806517510561655
-0.044982302337665064,0.14017271311972898,0.06721910959799413,0.30239714157283903,24.53831476014577
-0.006840854528119638,0.13445593162153358,3.4563928422466663,0.3825256105232675,42.08438355347559
-0.024158192730606966,0.09732548414608026,5.836922959974859,0.3663817069988543,11.846056886057312
-0.0013098898952796144,0.05315276250673923,16.40858492291506,0.19553326936786244,11.618272493814713
0.020778090636930372,0.09202493064543817,39.595193719444005,0.21689299223640682,41.44645933412376
-0.025258935076281477,0.06198902451677814,0.020403048892825192,0.18887383738251812,32.35169633369816
-0.00021879799240835318,0.08260377230541986,1.6654246375873938,0.1350689249386921,18.245742275121454
-0.0130743971343135,0.08610788327373896,1.9950989727705328,0.29979235070016075,17.07412055279553
-0.022660483988685875,0.1264989146300949,1.4591863200643127,0.3976969630478528,31.069518174494547
-0.006036679047382038,0.05647605695891474,0.12074648454866647,0.1268107581888517,17.75168161390209
-0.01771491808518033,0.09213674758847953,2.83247891342878,0.235385736930893,22.10472946149563
-0.004704154375213081,0.13203151939270527,1.1522019162189794,0.42665367455064135,32.70310908982488
-0.023166755979153148,0.05359681484770995,1.7829832373758818,0.16604914215337152,18.545239080203316
-0.06835047712746657,0.14018727928974037,3.8240427430712454,0.5008067833753483,56.550559685126885
-0.018224657532223618,0.10904513689468122,2.662595619841582,0.27177643379097605,16.580892575989584
-0.03634210058890669,0.11042337460058481,1.2352184365674117,0.35633146714946534,18.105577677090857
-0.030499210098366807,0.0810625198966366,4.788390948178505,0.2886017226455998,23.058540117353907
-0.0087327594738061,0.19392282239616979,0.8844820320954111,0.7717633243269174,31.06326592155488
-0.019746395241450908,0.16873874690620422,0.7725113345335823,0.46751646943571523,17.298628059906978
-0.04398629297452887,0.1365627761068989,0.11942295536635707,0.35141921288599837,22.096897511452326
-0.014189234669693183,0.18897561913624478,0.6022043759035807,0.506385305253483,35.01498135809274
-0.02384993227017985,0.23000025960042197,0.2504635109892094,0.8596545574305638,24.649690434318096
0.003072191940783921,0.046478591201297936,1.7486979846439397,0.12369712412917078,20.430402697411342
-0.007328854076386309,0.07718147473547814,0.3472636381147141,0.15207465299417758,10.142956488866092
-5.398261096372049e-05,0.12384540406170332,0.42233646932345226,0.23272816539929672,22.690908554951584
-0.016379674686986534,0.043929604943970774,2.986192690968901,0.16097370285555426,16.429713230048378
-0.008029233514190645,0.06281659252400615,1.7733156195963418,0.14283112478569365,29.628096898072123
-0.03764320858123721,0.12244509048871913,1.3002867420872204,0.39584336875046944,24.7879838153049
-0.013846318889974282,0.28617179897637995,0.011727130614258353,0.6767576260170209,14.025131369524846
-0.02028295458497712,0.06060580921591666,0.05260132895923282,0.16638899468473028,13.517240143668861
-0.030974429292110462,0.04396147191867713,0.23801444248681733,0.1650160046047412,19.717851349924125
0.016127288319354095,0.09052734737629284,15.317712109492744,0.22306916836397342,26.74584819821557
-0.008410699263720248,0.056597007359961975,0.595528568229379,0.20339544046776672,13.586823650158719
-0.01690337747020468,0.08665169082682159,0.19607202448750402,0.23985337932172712,35.61574553125238
-0.06549173101686052,0.0902520435637114,337.4911590016426,0.24097391017800432,28.81712383223929
-0.036975273205831966,0.12284155226312894,0.08434813143104504,0.35213572284064576,19.858587134129653
-0.033952199422530166,0.11418991329206209,2.73393049991858,0.2992292413289273,17.075406721940844
-0.014215275121299303,0.08275561478279556,2.1727197017870683,0.2011705176704721,16.64583380145383
0.0125424066818439,0.15641041175184592,16.719800367374273,0.4393060097830481,13.20475254704119
-0.055429036680479424,0.16133638002520323,0.0044222385774407205,0.4175585262520314,24.590072669372
0.006807729807351308,0.09688865463233541,0.16112488539876138,0.1976898763884523,18.77007856947316
0.029886001931280697,0.15928899932601467,0.11595299878635333,0.3246561136436764,28.50637993388585
-0.009361231053156827,0.15639544808995323,4.331549128890245,0.39977518641408133,16.283688672840512
0.0029126568996180853,0.09604154388515089,21.16805220204082,0.18575348772981554,11.53084516481334
